hsn_id,hsn_code,description,category_id,subcategory_id,sector_id
9c2ea545-dbe1-4e9e-bdfc-83a5bac42187,59100030,"OTHER TRANSMISSION, CONVEYER  OR ELEVATOR BELTS OR BELTING OF COTTON",e895b65a-731c-47f1-a20f-1a1a7db4dc71,9ae2d255-c75c-482c-9e70-eacba8c43419,73
45d4f469-d6ec-46a3-a5ec-69157d940dda,59100040,HAIR BELTING,e895b65a-731c-47f1-a20f-1a1a7db4dc71,9ae2d255-c75c-482c-9e70-eacba8c43419,73
3e2b5ea1-4bf0-4861-a789-0dddc8fe3da8,59100050,FLAX CANVAS PLY BELTING,e895b65a-731c-47f1-a20f-1a1a7db4dc71,9ae2d255-c75c-482c-9e70-eacba8c43419,73
d626c0e6-0d35-40ba-afc2-239b2650976e,59100060,FIBRE BELT CONVEYOR,e895b65a-731c-47f1-a20f-1a1a7db4dc71,9ae2d255-c75c-482c-9e70-eacba8c43419,73
f79fdf90-8363-4aac-adaf-e426f92a8506,59100090,OTHER,e895b65a-731c-47f1-a20f-1a1a7db4dc71,9ae2d255-c75c-482c-9e70-eacba8c43419,73
05ea8377-9f76-4310-953a-a96728a05699,59111000,"TEXTILE FABRICS, FELT AND FELT-LINED WOVEN FABRICS, COATED, COVERED OR LAMINATED WITH RUBBER, LEATHER OR OTHER MATERIAL, OF A KIND USED FOR CARD CLOTHING, AND SIMILAR FABRICS OF A KIND USED FOR OTHER TECHNICAL PURPOSES, INCLUDING NARROW FABRICS MADE OF VE",e895b65a-731c-47f1-a20f-1a1a7db4dc71,d4c0af41-9945-46b4-a924-350749b2e30b,73
51121e48-8d35-4224-99f3-be96e3a023d0,59112000,"BOLTING CLOTH, WHETHER OR NOT MADE UP",e895b65a-731c-47f1-a20f-1a1a7db4dc71,d4c0af41-9945-46b4-a924-350749b2e30b,73
02ea5768-6aa6-4c4d-858f-02b53bb43c52,59113110,"FELT FOR COTTON TEXTILE INDUSTRIES, WOVEN",e895b65a-731c-47f1-a20f-1a1a7db4dc71,d4c0af41-9945-46b4-a924-350749b2e30b,73
9225945a-6adc-4d60-a28d-28cfd20a27cb,59113120,"WOVEN TEXTILES FELT, WHETHER OR NOT IMPREGNATED OR COATED, OF A KIND COMMONLY USED IN OTHER MACHINES",e895b65a-731c-47f1-a20f-1a1a7db4dc71,d4c0af41-9945-46b4-a924-350749b2e30b,73
fe2225c8-455e-43ed-8125-4268f6b42cc5,59113130,COTTON FABRICS AND ARTICLES USED IN MACHINERY AND PLANT,e895b65a-731c-47f1-a20f-1a1a7db4dc71,d4c0af41-9945-46b4-a924-350749b2e30b,73
f8bae42a-ecc1-43bc-abda-ba1facc3f8bc,59113140,JUTE FABRICS AND ARTICLES USED IN MACHINERY OR PLANT,e895b65a-731c-47f1-a20f-1a1a7db4dc71,d4c0af41-9945-46b4-a924-350749b2e30b,73
d7347c6b-35a3-46d5-81eb-f4c3479010b1,59113150,TEXTILE FABRICS OF METALISED YARN OF A KIND COMMONLY USED IN PAPER MAKING OR OTHER MACHINERY,e895b65a-731c-47f1-a20f-1a1a7db4dc71,d4c0af41-9945-46b4-a924-350749b2e30b,73
0f42fecc-ea9d-491e-9e53-4605aff282f2,59113190,OTHER,e895b65a-731c-47f1-a20f-1a1a7db4dc71,d4c0af41-9945-46b4-a924-350749b2e30b,73
dff9c53c-87d6-4981-99cf-1e80399258e1,59113210,"FELT FOR COTTON TEXTILE INDUSTRIES, WOVEN",e895b65a-731c-47f1-a20f-1a1a7db4dc71,d4c0af41-9945-46b4-a924-350749b2e30b,73
a96384bb-4d4b-42dd-b8ce-8c931ea6d773,59113220,"WOVEN TEXTILES FELT, WHETHER OR NOT IMPREGNATED OR COATED, OF A KIND COMMONLY USED IN OTHER MACHINES",e895b65a-731c-47f1-a20f-1a1a7db4dc71,d4c0af41-9945-46b4-a924-350749b2e30b,73
33bd20a8-33a0-4d1a-b91c-2a5bc1512ca5,59113230,COTTON FABRICS AND ARTICLES USED IN MACHINERY AND PLANT,e895b65a-731c-47f1-a20f-1a1a7db4dc71,d4c0af41-9945-46b4-a924-350749b2e30b,73
646d8bf0-0241-41c4-b916-a581dc56ad5b,59113240,JUTE FABRICS AND ARTICLES USED IN MACHINERY OR PLANT,e895b65a-731c-47f1-a20f-1a1a7db4dc71,d4c0af41-9945-46b4-a924-350749b2e30b,73
9799335c-1a04-4d80-8cf7-e941bfd3c418,59113250,TEXTILE FABRICS OF METALISED YARN OF A KIND COMMONLY USED IN PAPER MAKING OR OTHER MACHINERY.,e895b65a-731c-47f1-a20f-1a1a7db4dc71,d4c0af41-9945-46b4-a924-350749b2e30b,73
e8ab12ea-0ad9-4902-95b6-1e91fd2394fa,59113290,OTHER,e895b65a-731c-47f1-a20f-1a1a7db4dc71,d4c0af41-9945-46b4-a924-350749b2e30b,73
050b4d49-0a18-4782-8c31-3283b99d3bfd,59114000,"FILTERING OR STRAINING CLOTH OF A KIND USED IN OIL PRESSES OR THE LIKE, INCLUDING THAT OF HUMAN HAIR",e895b65a-731c-47f1-a20f-1a1a7db4dc71,d4c0af41-9945-46b4-a924-350749b2e30b,73
cda6ec21-1e15-4dc0-bc91-4a56cd5c1868,59119010,"PAPER MAKER'S FELT, WOVEN",e895b65a-731c-47f1-a20f-1a1a7db4dc71,d4c0af41-9945-46b4-a924-350749b2e30b,73
7c6e941b-91c5-4522-85d9-aa692cfe36a0,59119020,"GASKETS, WASHERS, POLISHING DISCS AND OTHER MACHINERY PARTS OF TEXTILE ARTICLES",e895b65a-731c-47f1-a20f-1a1a7db4dc71,d4c0af41-9945-46b4-a924-350749b2e30b,73
a1eaeb5a-a557-4b18-baec-e05af9a68ce5,59119031,Geogrid conforming to IS 17373,e895b65a-731c-47f1-a20f-1a1a7db4dc71,d4c0af41-9945-46b4-a924-350749b2e30b,73
206334e0-af18-4d13-aaad-331c4ccef961,59119032,"Geotextile conforming to IS 16391, IS 16392",e895b65a-731c-47f1-a20f-1a1a7db4dc71,d4c0af41-9945-46b4-a924-350749b2e30b,73
543c8ef4-8afc-4994-b7b8-f197da530329,59119039,Other,e895b65a-731c-47f1-a20f-1a1a7db4dc71,d4c0af41-9945-46b4-a924-350749b2e30b,73
d0c2a24b-24f0-40e5-ae03-180a1491ccf2,59119040,"Mulch mats, conforming to IS 16202",e895b65a-731c-47f1-a20f-1a1a7db4dc71,d4c0af41-9945-46b4-a924-350749b2e30b,73
2193dd33-ef0f-4c31-9ecb-0cfa9f47464a,59119090,OTHER,e895b65a-731c-47f1-a20f-1a1a7db4dc71,d4c0af41-9945-46b4-a924-350749b2e30b,73
da08af3a-b5eb-4ae9-beea-4a75e88c8ff8,60011010,OF COTTON,7556dcb2-8241-4677-bf14-76853636dfe8,7789c195-b975-4a43-be45-c5a1d45166b1,73
4e5f295e-7bf2-420b-a12a-6eb78ead3763,60011020,OF MAN-MADE FIBRES,7556dcb2-8241-4677-bf14-76853636dfe8,7789c195-b975-4a43-be45-c5a1d45166b1,73
53b989c7-11ad-4c12-8c48-9222c2b5f5d7,60011090,OF OTHER TEXTILE MATERIALS,7556dcb2-8241-4677-bf14-76853636dfe8,7789c195-b975-4a43-be45-c5a1d45166b1,73
c32a4a9f-59ad-4675-ac1a-e1a19cf64f67,60012100,OF COTTON,7556dcb2-8241-4677-bf14-76853636dfe8,7789c195-b975-4a43-be45-c5a1d45166b1,73
c5cba3b1-9642-47ea-909a-71544e60d28c,60012200,OF MAN-MADE FIBRES,7556dcb2-8241-4677-bf14-76853636dfe8,7789c195-b975-4a43-be45-c5a1d45166b1,73
bd4a3ae5-438b-4afa-9278-24ef6ff47da0,60012900,OF OTHER TEXTILE MATERIALS,7556dcb2-8241-4677-bf14-76853636dfe8,7789c195-b975-4a43-be45-c5a1d45166b1,73
9b9bbace-6da5-4c87-ae5a-1ef1fc4ec593,60019100,OF COTTON,7556dcb2-8241-4677-bf14-76853636dfe8,7789c195-b975-4a43-be45-c5a1d45166b1,73
6097a99c-879f-4bf6-b874-3de20b5cd3ac,60019200,OF MAN-MADE FIBRES,7556dcb2-8241-4677-bf14-76853636dfe8,7789c195-b975-4a43-be45-c5a1d45166b1,73
e6b3b2a5-2193-4e7f-947b-eeb6c81958c0,60019910,OF WOOL OR FINE ANIMAL HAIR,7556dcb2-8241-4677-bf14-76853636dfe8,7789c195-b975-4a43-be45-c5a1d45166b1,73
48d6aaa7-7682-4e56-8e38-57d4e94e4817,60019990,OTHER,7556dcb2-8241-4677-bf14-76853636dfe8,7789c195-b975-4a43-be45-c5a1d45166b1,73
45098038-7768-41b8-bdf7-2657aef90425,60024000,CONTAINING BY WEIGHT 5% OR MORE OF ELASTOMERIC YARN BUT NOT CONTAINING RUBBER THREAD,7556dcb2-8241-4677-bf14-76853636dfe8,6f9c9815-ab32-424c-b242-401db39d0628,73
f5859a26-8e77-4b79-b2a5-7234d697b0d5,60029000,OTHER,7556dcb2-8241-4677-bf14-76853636dfe8,6f9c9815-ab32-424c-b242-401db39d0628,73
8f10ffd4-2693-4b28-878f-aa30561767cb,60031000,OF WOOL OR FINE ANIMAL HAIR,7556dcb2-8241-4677-bf14-76853636dfe8,e0010e56-f52e-475c-ac08-86aaf5e13110,73
70dc5604-f5d4-427b-b7da-aa04e7d49d4c,60032000,OF COTTON,7556dcb2-8241-4677-bf14-76853636dfe8,e0010e56-f52e-475c-ac08-86aaf5e13110,73
c445b7f0-27d2-49d0-8809-c161b767e875,60033000,OF SYNTHETIC FIBRES,7556dcb2-8241-4677-bf14-76853636dfe8,e0010e56-f52e-475c-ac08-86aaf5e13110,73
9fbe83cd-99ad-4441-9122-ef8e3df55eb3,60034000,OF ARTIFICIAL FIBRES,7556dcb2-8241-4677-bf14-76853636dfe8,e0010e56-f52e-475c-ac08-86aaf5e13110,73
2ffd8867-3c39-4cac-a330-f6a003f6f2ba,60039000,OTHER,7556dcb2-8241-4677-bf14-76853636dfe8,e0010e56-f52e-475c-ac08-86aaf5e13110,73
ee9f4ff0-79df-4325-b7e9-2ef4400933b6,60041000,CONTAINING BY WEIGHT 5% OR MORE OF ELASTOMERIC YARN BUT NOT CONTAINING RUBBER THREAD,7556dcb2-8241-4677-bf14-76853636dfe8,ca1fc676-24d9-40a1-98d3-cf39eddb5c7b,73
bfa31f88-2c64-47a9-93d9-e81e3bfb8f6d,60049000,OTHER,7556dcb2-8241-4677-bf14-76853636dfe8,ca1fc676-24d9-40a1-98d3-cf39eddb5c7b,73
6f84a7c5-5f02-4a63-b07d-896744ea6772,60051000,"WARP KNIT FABRICS (INCLUDING THOSE MADE ON GALLOON KNITTING MACHINES), OTHER THAN THOSE OF HEADINGS 6001 TO 6004 - OF WOOL OR FINE ANIMAL HAIR",7556dcb2-8241-4677-bf14-76853636dfe8,080675eb-e0d3-43f7-91c8-60114757d6eb,73
54276774-83ae-49c9-9444-fbf454506caa,60052100,UNBLEACHED OR BLEACHED,7556dcb2-8241-4677-bf14-76853636dfe8,080675eb-e0d3-43f7-91c8-60114757d6eb,73
3878bda2-4e02-4b5a-911d-b7a1b6a66977,60052200,DYED,7556dcb2-8241-4677-bf14-76853636dfe8,080675eb-e0d3-43f7-91c8-60114757d6eb,73
77fb22f2-a06a-427b-a5e3-57c0c3795f1c,60052300,OF YARNS OF DIFFERENT COLOURS,7556dcb2-8241-4677-bf14-76853636dfe8,080675eb-e0d3-43f7-91c8-60114757d6eb,73
17b2abe1-c44e-45c7-a333-9a6db61bc36c,60052400,PRINTED,7556dcb2-8241-4677-bf14-76853636dfe8,080675eb-e0d3-43f7-91c8-60114757d6eb,73
689162ba-70b5-48be-a3a5-eaa551470ca7,60053100,"WARP KNIT FABRICS (INCLUDING THOSE MADE ON GALLOON KNITTING MACHINES), OTHER THAN THOSE OF HEADINGS 6001 TO 6004 - OF SYNTHETIC FIBRES :UNBLEACHED OR BLEACHED",7556dcb2-8241-4677-bf14-76853636dfe8,080675eb-e0d3-43f7-91c8-60114757d6eb,73
56a191c1-6376-4ec5-a9b8-eba9c0a1906a,60053200,"WARP KNIT FABRICS (INCLUDING THOSE MADE ON GALLOON KNITTING MACHINES), OTHER THAN THOSE OF HEADINGS 6001 TO 6004 - OF SYNTHETIC FIBRES :DYED",7556dcb2-8241-4677-bf14-76853636dfe8,080675eb-e0d3-43f7-91c8-60114757d6eb,73
9d011d38-ba8c-4700-9213-13c6065fc9fc,60053300,"WARP KNIT FABRICS (INCLUDING THOSE MADE ON GALLOON KNITTING MACHINES), OTHER THAN THOSE OF HEADINGS 6001 TO 6004 - OF SYNTHETIC FIBRES : OF YARNS OF DIFFERENT COLOURS",7556dcb2-8241-4677-bf14-76853636dfe8,080675eb-e0d3-43f7-91c8-60114757d6eb,73
997f2fbf-9274-4c0d-b49b-e1aa7257c37a,60053400,"WARP KNIT FABRICS (INCLUDING THOSE MADE ON GALLOON KNITTING MACHINES), OTHER THAN THOSE OF HEADINGS 6001 TO 6004 - OF SYNTHETIC FIBRES :PRINTED",7556dcb2-8241-4677-bf14-76853636dfe8,080675eb-e0d3-43f7-91c8-60114757d6eb,73
000da3cf-bfff-4e10-b025-2be702d896c3,60053500,Fabrics specified in Sub-heading Note 1 to this Chapter,7556dcb2-8241-4677-bf14-76853636dfe8,080675eb-e0d3-43f7-91c8-60114757d6eb,73
82fa1304-70d1-43bb-b22d-0912a2466c21,60053600,"Other, unbleached or bleached",7556dcb2-8241-4677-bf14-76853636dfe8,080675eb-e0d3-43f7-91c8-60114757d6eb,73
88751851-629b-4084-a883-83d6b020db8b,60053700,"Other, dyed",7556dcb2-8241-4677-bf14-76853636dfe8,080675eb-e0d3-43f7-91c8-60114757d6eb,73
9c9875c1-570a-4145-8178-85b9d10b2c14,60053710,"Shade Nets, conforming to IS 16008",7556dcb2-8241-4677-bf14-76853636dfe8,080675eb-e0d3-43f7-91c8-60114757d6eb,73
b7bb3ffb-d910-478a-a133-2e55dbf4cef5,60053790,Other,7556dcb2-8241-4677-bf14-76853636dfe8,080675eb-e0d3-43f7-91c8-60114757d6eb,73
45792bb3-8a2c-4a6b-85ce-8fdaf270708d,60053800,"Other, of yarns of different colours",7556dcb2-8241-4677-bf14-76853636dfe8,080675eb-e0d3-43f7-91c8-60114757d6eb,73
64fa3a33-f03e-4be2-91b4-2700b395825d,60053900,"Other, printed",7556dcb2-8241-4677-bf14-76853636dfe8,080675eb-e0d3-43f7-91c8-60114757d6eb,73
be571428-3424-4810-942d-ae59de9a0e9d,60054100,UNBLEACHED OR BLEACHED,7556dcb2-8241-4677-bf14-76853636dfe8,080675eb-e0d3-43f7-91c8-60114757d6eb,73
3308966d-bf79-4792-923f-1c212632398d,60054200,DYED,7556dcb2-8241-4677-bf14-76853636dfe8,080675eb-e0d3-43f7-91c8-60114757d6eb,73
6919ee68-18ad-4ca4-9454-928e72f2379d,60054300,OF YARNS OF DIFFERENT COLOURS,7556dcb2-8241-4677-bf14-76853636dfe8,080675eb-e0d3-43f7-91c8-60114757d6eb,73
1de8fcc0-13ce-437d-a46c-cd2a7fab2571,60054400,PRINTED,7556dcb2-8241-4677-bf14-76853636dfe8,080675eb-e0d3-43f7-91c8-60114757d6eb,73
ee8cb408-b2a5-4ec0-b66d-9188c479e1ab,60059000,OTHER,7556dcb2-8241-4677-bf14-76853636dfe8,080675eb-e0d3-43f7-91c8-60114757d6eb,73
51a0c2e1-ba16-4710-8491-efd74bc444bd,60061000,OF WOOL OR FINE ANIMAL HAIR,7556dcb2-8241-4677-bf14-76853636dfe8,98de6c0f-333d-4804-9f7b-f8010e95fadc,73
a4e2bcd0-649d-491e-98c0-8b6d6f634ef5,60062100,UNBLEACHED OR BLEACHED,7556dcb2-8241-4677-bf14-76853636dfe8,98de6c0f-333d-4804-9f7b-f8010e95fadc,73
b7607017-3ad2-4683-bc19-91d3390fe198,60062200,DYED,7556dcb2-8241-4677-bf14-76853636dfe8,98de6c0f-333d-4804-9f7b-f8010e95fadc,73
65a0dc67-fede-44da-91ca-b6e251b7316f,60062300,OF YARNS OF DIFFERENT COLOURS,7556dcb2-8241-4677-bf14-76853636dfe8,98de6c0f-333d-4804-9f7b-f8010e95fadc,73
d21f3d84-f6f9-4fb4-b8d4-701407aff78c,60062400,PRINTED,7556dcb2-8241-4677-bf14-76853636dfe8,98de6c0f-333d-4804-9f7b-f8010e95fadc,73
fbc7a97e-8e70-4f67-a6e2-25debc23b61f,60063100,UNBLEACHED OR BLEACHED,7556dcb2-8241-4677-bf14-76853636dfe8,98de6c0f-333d-4804-9f7b-f8010e95fadc,73
c1cacc4d-da4b-410f-a8a1-3d29c27f1ffa,60063200,DYED,7556dcb2-8241-4677-bf14-76853636dfe8,98de6c0f-333d-4804-9f7b-f8010e95fadc,73
d6b66b0b-f047-4296-bdf4-7bae2c2082e2,60063300,OF YARNS OF DIFFERENT COLOURS,7556dcb2-8241-4677-bf14-76853636dfe8,98de6c0f-333d-4804-9f7b-f8010e95fadc,73
e75bd2fc-1344-4a04-b856-43c17aa2b8d0,60063400,PRINTED,7556dcb2-8241-4677-bf14-76853636dfe8,98de6c0f-333d-4804-9f7b-f8010e95fadc,73
eff47061-766d-4289-a6db-7a31ebf20b16,60064100,UNBLEACHED OR BLEACHED,7556dcb2-8241-4677-bf14-76853636dfe8,98de6c0f-333d-4804-9f7b-f8010e95fadc,73
fedb65cf-d0e9-45cc-8aed-ecd59a4b1be8,60064200,DYED,7556dcb2-8241-4677-bf14-76853636dfe8,98de6c0f-333d-4804-9f7b-f8010e95fadc,73
e55c23e1-018b-4835-a49e-0524c5821de2,60064300,OF YARNS OF DIFFERENT COLOURS,7556dcb2-8241-4677-bf14-76853636dfe8,98de6c0f-333d-4804-9f7b-f8010e95fadc,73
f6343607-dd8c-427a-b1df-ad73bf0fab52,60064400,PRINTED,7556dcb2-8241-4677-bf14-76853636dfe8,98de6c0f-333d-4804-9f7b-f8010e95fadc,73
ac80f66d-c01c-4259-aac5-fee41c76c9f6,60069000,OTHER,7556dcb2-8241-4677-bf14-76853636dfe8,98de6c0f-333d-4804-9f7b-f8010e95fadc,73
31e3b244-1782-4b01-908b-ea320498b0ad,61011010,"MENS OR BOYS OVERCOATS, CARCOATS, CAPES, CLOAKS, ANORAKS (INCLUDING SKI-JACKETS), WIND-CHEATERS, WINDJACKETS AND SIMILAR ARTICLES, KNITTED OR CROCHETED, OTHER THAN THOSE OF HEADING 6103 - OF WOOL OR FINE ANIMAL HAIR : OF WOOL",80350d30-efd5-47ed-816f-57c18d87e523,098c5db9-00df-4641-9836-c165d4decaca,73
05b12fb2-bdba-45c7-8023-75a85f7fca69,61011020,"MENS OR BOYS OVERCOATS, CARCOATS, CAPES, CLOAKS, ANORAKS (INCLUDING SKI-JACKETS), WIND-CHEATERS, WINDJACKETS AND SIMILAR ARTICLES, KNITTED OR CROCHETED, OTHER THAN THOSE OF HEADING 6103 - OF WOOL OR FINE ANIMAL HAIR : OF KASHMIR (CASHMERE) GOATS",80350d30-efd5-47ed-816f-57c18d87e523,098c5db9-00df-4641-9836-c165d4decaca,73
9ea5df59-43da-40be-a872-1356562b844e,61011090,"MENS OR BOYS OVERCOATS, CARCOATS, CAPES, CLOAKS, ANORAKS (INCLUDING SKI-JACKETS), WIND-CHEATERS, WINDJACKETS AND SIMILAR ARTICLES, KNITTED OR CROCHETED, OTHER THAN THOSE OF HEADING 6103 - OF WOOL OR FINE ANIMAL HAIR : OTHER",80350d30-efd5-47ed-816f-57c18d87e523,098c5db9-00df-4641-9836-c165d4decaca,73
e039d4b8-79d0-4632-82ab-4e9ea0f38c7b,61012000,OF COTTON,80350d30-efd5-47ed-816f-57c18d87e523,098c5db9-00df-4641-9836-c165d4decaca,73
db1261cc-18d6-422d-9703-8fcf31618797,61013010,OF SYNTHETIC FIBRES,80350d30-efd5-47ed-816f-57c18d87e523,098c5db9-00df-4641-9836-c165d4decaca,73
192c5eea-68fa-4691-a2b8-349eb6988522,61013020,OF ARTIFICIAL FIBRES,80350d30-efd5-47ed-816f-57c18d87e523,098c5db9-00df-4641-9836-c165d4decaca,73
bdc95a46-c13a-4fe1-8f85-b34f469b0825,61019010,OF SILK,80350d30-efd5-47ed-816f-57c18d87e523,098c5db9-00df-4641-9836-c165d4decaca,73
162e4b6d-8344-4b0a-9519-332b287f375e,61019090,OTHER,80350d30-efd5-47ed-816f-57c18d87e523,098c5db9-00df-4641-9836-c165d4decaca,73
fdeb38a8-da9b-4da9-b303-5685c6b8f2ff,61021000,OF WOOL OR FINE ANIMAL HAIR,80350d30-efd5-47ed-816f-57c18d87e523,638e08ed-1fda-46df-8882-881e0be58fea,73
0f24e20d-14f4-442d-bcd7-b6f9d3013c74,61022000,OF COTTON,80350d30-efd5-47ed-816f-57c18d87e523,638e08ed-1fda-46df-8882-881e0be58fea,73
cd72746b-f465-4c93-bd4f-1c5ef3ed66d1,61023010,OF SYNTHETIC FIBRES,80350d30-efd5-47ed-816f-57c18d87e523,638e08ed-1fda-46df-8882-881e0be58fea,73
c82a4af8-233e-4240-bc01-79b3531b4046,61023020,OF ARTIFICIAL FIBRES,80350d30-efd5-47ed-816f-57c18d87e523,638e08ed-1fda-46df-8882-881e0be58fea,73
aafc236f-f71a-4311-b81f-7a3b17110fb4,61029010,OF SILK,80350d30-efd5-47ed-816f-57c18d87e523,638e08ed-1fda-46df-8882-881e0be58fea,73
c87cbc0d-1b67-477c-beb0-8c52e503c84e,61029090,OTHER,80350d30-efd5-47ed-816f-57c18d87e523,638e08ed-1fda-46df-8882-881e0be58fea,73
d5da4f6c-b17d-4b21-b111-c0ed338ca5f9,61031010,OF SILK,80350d30-efd5-47ed-816f-57c18d87e523,876f274d-8db0-4135-896a-b394095f4c8f,73
5af46c30-1957-4f32-bdf0-e3b71b1338f2,61031020,OF COTTON,80350d30-efd5-47ed-816f-57c18d87e523,876f274d-8db0-4135-896a-b394095f4c8f,73
3d50eeac-47c1-498b-9f22-755774bd5916,61031030,OF ARTIFICIAL FIBRES,80350d30-efd5-47ed-816f-57c18d87e523,876f274d-8db0-4135-896a-b394095f4c8f,73
c836d07c-9db2-490d-9be0-80647dbbefa8,61031090,OTHER,80350d30-efd5-47ed-816f-57c18d87e523,876f274d-8db0-4135-896a-b394095f4c8f,73
1811aab8-b6f2-40f3-ae23-9ffe0c792237,61031100,"MENS OR BOYS SUITS, ENSEMBLES, JACKETS, BLAZERS, TROUSERS, BIB AND BRACE OVERALLS, BREECHES AND SHORTS (OTHER THAN SWIM WEAR), KNITTED OR CROCHETED - SUITS : OF WOOL OR FINE ANIMAL HAIR",80350d30-efd5-47ed-816f-57c18d87e523,876f274d-8db0-4135-896a-b394095f4c8f,73
7b577ed7-07db-4d94-a9a4-dfec31fdced5,61031200,"MENS OR BOYS SUITS, ENSEMBLES, JACKETS, BLAZERS, TROUSERS, BIB AND BRACE OVERALLS, BREECHES AND SHORTS (OTHER THAN SWIM WEAR), KNITTED OR CROCHETED - SUITS : OF SYNTHETIC FIBRES",80350d30-efd5-47ed-816f-57c18d87e523,876f274d-8db0-4135-896a-b394095f4c8f,73
694f696b-594d-4786-b37b-f9783b85cdb3,61031910,"MENS OR BOYS SUITS, ENSEMBLES, JACKETS, BLAZERS, TROUSERS, BIB AND BRACE OVERALLS, BREECHES AND SHORTS (OTHER THAN SWIM WEAR), KNITTED OR CROCHETED - SUITS :OTHER : OF SILK",80350d30-efd5-47ed-816f-57c18d87e523,876f274d-8db0-4135-896a-b394095f4c8f,73
3fa656d3-1d6b-4562-b4a4-9248f95c82d3,61031920,"MENS OR BOYS SUITS, ENSEMBLES, JACKETS, BLAZERS, TROUSERS, BIB AND BRACE OVERALLS, BREECHES AND SHORTS (OTHER THAN SWIM WEAR), KNITTED OR CROCHETED - SUITS :OTHER : OF COTTON",80350d30-efd5-47ed-816f-57c18d87e523,876f274d-8db0-4135-896a-b394095f4c8f,73
0bef76d6-b6a1-47d2-97db-89d8c980c01c,61031930,"MENS OR BOYS SUITS, ENSEMBLES, JACKETS, BLAZERS, TROUSERS, BIB AND BRACE OVERALLS, BREECHES AND SHORTS (OTHER THAN SWIM WEAR), KNITTED OR CROCHETED - SUITS :OTHER : OF ARTIFICIAL FIBRES",80350d30-efd5-47ed-816f-57c18d87e523,876f274d-8db0-4135-896a-b394095f4c8f,73
0c9b24fb-0a64-476a-b336-75737161acb8,61031990,"MENS OR BOYS SUITS, ENSEMBLES, JACKETS, BLAZERS, TROUSERS, BIB AND BRACE OVERALLS, BREECHES AND SHORTS (OTHER THAN SWIM WEAR), KNITTED OR CROCHETED - SUITS :OTHER : OTHER",80350d30-efd5-47ed-816f-57c18d87e523,876f274d-8db0-4135-896a-b394095f4c8f,73
b7b77cfd-53b0-4a8e-91d1-c21e0c8252e9,61032100,"MENS OR BOYS SUITS, ENSEMBLES, JACKETS, BLAZERS, TROUSERS, BIB AND BRACE OVERALLS, BREECHES AND SHORTS (OTHER THAN SWIM WEAR), KNITTED OR CROCHETED - ENSEMBLES : OF WOOL OR FINE ANIMAL HAIR",80350d30-efd5-47ed-816f-57c18d87e523,876f274d-8db0-4135-896a-b394095f4c8f,73
8e8e33b7-f787-44a4-81e3-62bcd2072d22,61032200,OF COTTON,80350d30-efd5-47ed-816f-57c18d87e523,876f274d-8db0-4135-896a-b394095f4c8f,73
0cc9bb7f-3d0c-411c-837a-eb387ab0b8ac,61032300,OF SYNTHETIC FIBRES,80350d30-efd5-47ed-816f-57c18d87e523,876f274d-8db0-4135-896a-b394095f4c8f,73
66726bf8-bdde-4a7b-b9cd-0b006187fca0,61032910,OF SILK,80350d30-efd5-47ed-816f-57c18d87e523,876f274d-8db0-4135-896a-b394095f4c8f,73
b8c0d428-b063-4938-b359-8a79075083c5,61032920,OF ARTIFICIAL FIBRES,80350d30-efd5-47ed-816f-57c18d87e523,876f274d-8db0-4135-896a-b394095f4c8f,73
50bf8716-714a-4d7c-9411-bab89ca3fe7b,61032990,OTHER,80350d30-efd5-47ed-816f-57c18d87e523,876f274d-8db0-4135-896a-b394095f4c8f,73
5832088c-642c-4172-8e9a-8ed63a2d21a8,61033100,OF WOOL OR FINE ANIMAL HAIR,80350d30-efd5-47ed-816f-57c18d87e523,876f274d-8db0-4135-896a-b394095f4c8f,73
eb85f52d-9bd4-42fd-8912-cc73b991659b,61033200,OF COTTON,80350d30-efd5-47ed-816f-57c18d87e523,876f274d-8db0-4135-896a-b394095f4c8f,73
aa07b3e3-c13b-4c76-83d6-881d31f1274b,61033300,OF SYNTHETIC FIBRES,80350d30-efd5-47ed-816f-57c18d87e523,876f274d-8db0-4135-896a-b394095f4c8f,73
62e969a2-a417-47c5-afc0-07fbc3c56729,61033910,OF SILK,80350d30-efd5-47ed-816f-57c18d87e523,876f274d-8db0-4135-896a-b394095f4c8f,73
b5352a80-9c4c-4787-ae4b-dc830690bb67,61033920,OF ARTIFICIAL FIBRES,80350d30-efd5-47ed-816f-57c18d87e523,876f274d-8db0-4135-896a-b394095f4c8f,73
661abfd1-0b49-455c-90a9-0d7116c149f1,61033990,OTHER,80350d30-efd5-47ed-816f-57c18d87e523,876f274d-8db0-4135-896a-b394095f4c8f,73
db16f3ed-28fe-4937-aefd-8af6c301dec4,61034100,OF WOOL OR FINE ANIMAL HAIR,80350d30-efd5-47ed-816f-57c18d87e523,876f274d-8db0-4135-896a-b394095f4c8f,73
564f642e-6a40-49ef-ae06-f1eb4d422ed6,61034200,OF COTTON,80350d30-efd5-47ed-816f-57c18d87e523,876f274d-8db0-4135-896a-b394095f4c8f,73
c9765139-e711-433d-92f3-a2504e5c4d94,61034300,OF SYNTHETIC FIBRES,80350d30-efd5-47ed-816f-57c18d87e523,876f274d-8db0-4135-896a-b394095f4c8f,73
